id,IP,sex,grade,residence,school,SNS_t,SES_t,CSES_t,EIB_t,inter_raw,center_SES,female,male,freshman,sophomore,junior,senior,rural,city,private,public
1004,广东,male,senior,city,public,-0.09179583948234575,25,20,32,0.3265360877838473,-3.557199211045365,0,1,0,0,0,1,0,1,0,1
1005,云南,male,junior,city,private,0.2661486769896147,23,16,25,-1.4790412177874546,-5.557199211045365,0,1,0,0,1,0,0,1,1,0
1006,上海,male,senior,rural,public,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,0,0,0,1,1,0,0,1
1007,广东,male,senior,rural,public,0.10330352104530799,23,15,26,-0.5740782456511938,-5.557199211045365,0,1,0,0,0,1,1,0,0,1
1008,广东,male,senior,rural,private,0.6738547526127706,28,26,33,-0.37547133651500536,-0.557199211045365,0,1,0,0,0,1,1,0,1,0
1009,云南,male,freshman,rural,private,-0.6947632992684355,25,16,24,2.4714114600209536,-3.557199211045365,0,1,1,0,0,0,1,0,1,0
1010,广西,female,senior,city,private,-0.21220471281501962,30,24,31,-0.3061691270694021,1.442800788954635,1,0,0,0,0,1,0,1,1,0
1011,广东,female,junior,rural,public,-0.06371208823232323,28,12,25,0.03550032529710318,-0.557199211045365,1,0,0,0,1,0,1,0,0,1
1012,广西,female,senior,rural,private,1.1057366470398051,33,24,37,4.912567647844499,4.442800788954635,1,0,0,0,0,1,1,0,1,0
1013,广西,male,senior,rural,public,0.20548667388568478,28,21,32,-0.11449701256943975,-0.557199211045365,0,1,0,0,0,1,1,0,0,1
1014,云南,male,freshman,rural,private,-0.4670643351053787,36,16,30,-3.4762668018148846,7.442800788954635,0,1,1,0,0,0,1,0,1,0
